"YEAR","STATE","COUNTYN","YIELD","ACRES_P","ACRES_H","LON","LAT","Jan_tmax","Feb_tmax","Mar_tmax","Apr_tmax","May_tmax","June_tmax","July_tmax","August_tmax","Sept_tmax","Oct_tmax","Nov_tmax","Dec_tmax","Jan_tmin","Feb_tmin","Mar_tmin","Apr_tmin","May_tmin","June_tmin","July_tmin","August_tmin","Sept_tmin","Oct_tmin","Nov_tmin","Dec_tmin","Jan_prcp","Feb_prcp","Mar_prcp","Apr_prcp","May_prcp","June_prcp","July_prcp","August_prcp","Sept_prcp","Oct_prcp","Nov_prcp","Dec_prcp"
1996,"ND","RAMSEY",1579,17500,17300,-98.7201,48.2689,-16.0672681212713,-8.35560752524918,-5.13328579416736,5.05040966695562,16.5350716515115,24.5899544893818,24.5165346777129,26.9168830669431,19.6149843476729,11.6595389870421,-7.20735316778914,-12.6703163926421,-26.1250745749511,-18.5385246319624,-15.0140123344563,-5.0569043046802,3.95546413618978,11.6532352423701,12.5953854564257,12.2585981530816,6.78360086621778,-1.14432903647069,-16.4232503738222,-21.5998043203485,20.7276147529458,9.72199422761943,26.1011370287164,14.7775610201862,71.5926784412061,81.3614859451708,120.957210682987,50.0189301055167,47.0692714298665,21.4385919325439,42.3715904124327,27.4665919600656
1995,"ND","RAMSEY",1246,16000,15900,-98.7201,48.2689,-10.3489043850022,-6.71972856205175,-2.2610434077166,6.65417863985864,16.7854320022776,26.0924188540493,25.0727829616285,26.4799852103811,20.6712353543186,10.357360488545,-3.73124454467808,-9.95823020430529,-19.2206644875666,-17.6806316257597,-9.57760563257476,-3.84223611430099,4.71253366040566,13.3179817998077,13.2465970183326,12.4533288618155,5.14718081327465,-0.432897286569592,-12.9729757210497,-18.1846759686868,7.91825578130432,10.4679099533842,34.6521170651213,11.1919284250651,64.0535965776106,56.6234549470353,92.5510171740666,55.7834087823756,23.2358855660771,42.925251193764,33.9543507766442,21.9022219682005
1994,"ND","RAMSEY",1137,24500,23000,-98.7201,48.2689,-17.220331574429,-12.0297899254602,2.05657368832686,11.1593391053103,21.0843155174959,23.2500801708422,24.0642141143761,24.5526598088772,21.9917847019778,12.5098763643818,2.91337118343724,-5.22738023966891,-26.4232093020811,-24.0229552893656,-7.12574575425655,-2.36788137501641,5.80891704153423,11.5629215746251,11.4367592896338,10.4362626684163,7.56664210213379,2.46540240610378,-7.05949014165782,-14.7260679964763,19.7008821884793,10.0346705708374,7.66458434338132,5.16135027889561,90.5147485541776,140.744587068988,62.8248930930858,50.671378224537,53.2419842914331,78.7553840108647,43.774484216169,6.35395695926423
1993,"ND","RAMSEY",593,27500,20800,-98.7201,48.2689,-10.5903385030168,-8.99622319364498,-0.265800570975894,10.4422780701605,19.0536817292297,20.6180721075054,21.890247896449,24.1101148940779,17.5820248378206,11.4989863511993,-0.755729799089503,-6.10712608441448,-22.1169318915734,-19.7861392657342,-10.9654816138064,-1.88708853201044,4.80285544126465,8.53480598729818,12.0548440847112,11.5361754946918,3.50935488724333,-3.003048330143,-9.96716647805192,-15.8371194325372,6.71334787608171,1.21361425655588,8.73103171987638,18.2255208661702,66.4419330194908,166.461418383413,236.337282865404,76.0146977259444,18.5041044136081,6.72958599485978,9.00186959210778,16.9219389596333
1992,"ND","RAMSEY",787,30000,23500,-98.7201,48.2689,-4.67156380762498,-3.17838513373597,3.32172512517622,8.89473164744546,21.4740742139081,22.4341453192298,22.0828877004592,23.8822773477363,18.9591622751594,13.7384261426647,-1.75964317329532,-10.1615516302964,-15.1586413067663,-12.1095345657625,-5.76401233445628,-1.8143906949005,6.08008624786343,9.31328192539119,9.45465644347747,9.01213754021732,4.88668913568427,-2.20020842412481,-7.45742791199422,-20.778748983425,8.39992714991368,7.68413776303211,16.63325261168,26.249045324267,50.0988616319385,52.2639747109724,51.4884205350222,34.9556807333199,34.1247256609808,1.81447230081817,27.9157258417259,20.7053043953482
1991,"ND","RAMSEY",1399,35500,34100,-98.7201,48.2689,-9.76473651395166,-0.806639363249815,3.26364261484373,14.3483204307715,20.2118362314998,24.6030150976605,26.2202100745398,28.1131761153376,19.5824621562293,9.04399023697485,-2.81993027473711,-4.37939949428821,-21.9293422892083,-11.0188524341374,-8.0281613007352,0.226209184853152,7.76237438787658,12.4481132313319,12.9148542286367,11.9959998199073,5.98461711562477,-2.79677137600633,-10.9192445057324,-14.1425943109896,6.40919770764275,14.7562610806469,5.31463112814369,44.4070458261935,84.4906118194709,119.354280051893,115.375892809294,86.6890052425459,93.5755756368253,50.0093694651077,18.1776656789604,14.0064476230072
1990,"ND","RAMSEY",920,21000,20000,-98.7201,48.2689,-2.41544595317675,-3.1702610922323,3.76931727635369,11.2584979177069,18.5950483733917,24.5076408546328,26.5380409719703,28.2417413697131,22.5948236417444,13.3312261039459,3.24674260275245,-9.14886617092496,-13.3316986268616,-16.6421569925809,-7.61503606721521,-2.08976375689277,3.44169606812627,10.7589798650209,12.3173856534119,12.1113942070918,6.78933972802584,-1.84230810570574,-9.20548188133481,-19.372695409416,4.37508286530488,8.93452559951145,33.5713515940375,34.9475123553196,21.2197320478389,126.17827046036,38.7625951752153,49.1195232500409,23.9119500087836,8.92043418017289,1.91804292502349,12.9785098629899
1989,"ND","RAMSEY",890,27500,27400,-98.7201,48.2689,-6.86150234044452,-12.3263144278226,-4.18289731172535,10.0730430770199,21.445364513796,24.0787304788055,30.4772720474523,27.4670193120762,21.5849577813696,13.8446543637982,0.435873366477298,-10.9216812496697,-19.2073882097,-23.8048933915615,-14.1780247310838,-1.59399302285449,6.23459588358368,9.42970943273323,14.6669794794735,11.8364407683326,5.82197526402187,-1.62588227450935,-11.0075526471234,-22.2214916251667,19.4789848668814,1.79143793839166,28.2141593540263,14.4254793386916,45.9352517069425,58.1459662329179,34.871024689313,51.3011907980659,40.3678293646585,4.03261668938251,10.2079135569198,4.70647727743904
1988,"ND","RAMSEY",1070,40500,40000,-98.7201,48.2689,-9.91979650369244,-7.10127603924767,2.81112158075752,14.9140332917297,23.7222350900019,30.6527756223262,30.5723011385522,28.0666647221528,19.6238930006893,12.6488273680817,0.0740091905460005,-5.81075165898412,-21.9297387339149,-19.0887840972331,-8.47401708469056,-2.52156529433162,7.79513342697948,13.9730417895484,12.9096862118817,11.9982616830286,5.934971121831,-2.50673231350633,-8.7446210084885,-16.9247276727882,15.0191104171539,3.43190130966217,29.750477187665,0.79696617150757,40.1995286601604,50.3097128462823,51.4857911342484,47.0848157456815,14.8306367691181,9.40235744241509,17.1148290058547,15.3346722751445
1987,"ND","RAMSEY",1420,38000,37500,-98.7201,48.2689,-5.32382744313614,-1.26473308787456,0.125558604735265,17.2058736312102,22.1860389299347,26.8704342060014,26.5175348484339,24.9330132310555,22.1034615856161,11.4765565037633,5.51555524025343,-3.76788972531467,-14.6942193733058,-9.71398217529102,-8.91135064685079,1.76067588661842,7.4537616245681,11.5107817135614,13.6360086081734,10.124144657269,7.06122186801825,-2.51402558109811,-5.34036077758322,-11.4465092306784,8.11171237722543,33.4760768666285,14.4513309758387,2.41975764148803,69.0943076035938,58.8802729729859,112.630365148668,75.9029247223261,27.699701727032,5.83053732805726,2.36211350159093,12.5652886475691
1986,"ND","RAMSEY",1160,32000,26500,-98.7201,48.2689,-5.20404218633434,-8.75013092428754,5.33712698873484,10.3912924368206,20.6236759433704,25.1726184513594,26.586911378011,25.0070507319355,17.4955746175105,12.8416191540777,-2.49815358079064,-3.676863133695,-16.4279164268153,-19.3888350843697,-6.32584083138183,-1.33117359655188,5.03108730332639,10.8375166934149,13.7907233871225,9.51248464678877,5.7480248353693,-0.901571198382903,-12.8065345019366,-14.0325994420555,7.04621793601332,8.87281806877279,3.49623886890866,75.207137945188,32.8984772180663,63.2287032851949,187.492935390887,55.0277458359875,58.084676920314,19.7874063518264,50.7580398482935,6.52085240364699
1985,"ND","RAMSEY",950,55000,48500,-98.7201,48.2689,-9.32192349102024,-8.13976381284914,4.59785984463063,14.6658345687102,21.8694466786323,20.5548390397798,27.7112653864468,23.0042523698742,16.3649843476729,11.3081166225606,-5.91871077832589,-10.0239049405263,-21.0050600901656,-19.8100538521189,-5.85903719378774,-0.561704607377246,6.74528701151156,7.97238073265815,11.0560614074609,10.0812590708399,4.96253366040566,-1.48802200041332,-16.6044966151464,-22.0154077293965,6.25037951268466,8.6387203245072,10.445698730065,12.3749819294639,96.9762649121138,92.9225991876922,7.27120242777987,123.149200590653,36.2280577715214,55.6463547568827,28.2338650283934,6.98203233299937
1984,"ND","RAMSEY",1050,79000,78000,-98.7201,48.2689,-7.59069316578592,0.0434686536351493,-0.984353581298398,12.6250620373335,18.7751752225971,24.008909133486,28.1702691165885,29.6545067244229,17.7480469749187,11.649727303428,0.9267688899209,-9.45927474467686,-18.5208395493702,-9.08265640577994,-10.7066447172858,-0.225895116368417,3.26203730239544,10.7603947796961,12.2437643101583,12.7850716515115,2.96490578488631,0.139787366824773,-9.36780219884213,-20.6976134156919,11.0716710771125,7.1952335414107,10.0828739183944,43.6703157985531,8.53273710636967,86.4681751270125,48.2079137774749,11.8962107308753,17.5123442987458,75.9426840541946,14.9665997449233,13.9803587801679
1983,"ND","RAMSEY",1060,82900,82100,-98.7201,48.2689,-4.21511384185964,-2.89129191714653,-0.0963392947701484,9.6478160014203,17.3613942070918,24.4262451715084,29.7127705129592,30.9073237210628,19.3160802874525,11.2337419797827,1.05255903479639,-15.5192656092077,-14.7465835444111,-11.3016699855414,-7.44149489324691,-2.6479523109702,1.91181890288212,10.3749604669598,15.1554489544029,14.2649702483917,6.19629570961517,0.38412020793477,-5.8470568467496,-24.3125337657248,23.0805850944572,4.81080023719739,44.0903659885119,8.36020068527601,27.7337776588773,69.066851178091,65.6636507207497,58.4771119453406,78.0096239485573,34.0767795720247,12.9341164522709,6.32919825002811
1982,"ND","RAMSEY",1070,111000,109300,-98.7201,48.2689,-17.6441456311331,-8.40591885750412,-1.36892624528918,9.99669725370736,18.0387694005632,21.2218200227102,26.6715734305183,24.7386987388119,20.5837537028146,11.1863865169758,-0.886443559674253,-2.97694070393087,-29.5335529160605,-19.3259314570375,-11.1726405320449,-3.3030327868492,6.45242892157491,7.7944712604505,13.5605244342181,11.0854778729773,5.34281285874841,1.37637959301077,-10.3020866151539,-12.2027947713514,22.2005654596293,4.74432691707405,25.0143100031816,4.80396197847772,69.8329393951486,116.350181019663,118.844463796258,48.2231012987925,26.6751693402037,102.07111679363,8.11693196691073,17.2119525735458
1981,"ND","RAMSEY",1230,73000,72500,-98.7201,48.2689,-5.35391979205853,-3.29704578699463,5.55067737101807,14.0202673212335,18.6013026535919,22.0553502401909,27.0105016962335,27.4897453099802,20.474348134275,10.9538285512156,6.28311805487012,-8.07004321560046,-17.4434262597871,-12.2197034573639,-5.46406135296747,-0.655698668721586,4.81052442932383,9.49390995281458,13.1178822493111,12.8144145851255,5.92760640710327,0.541140946261179,-3.79184003674582,-17.8789152673501,10.7027402420857,19.9370329066954,12.2442888728509,30.6583498539387,41.1891428399893,136.217317164883,42.6686749579709,74.3637099100164,62.2225732852467,40.315895393192,13.9346477313621,6.13736809910023
1980,"ND","RAMSEY",990,66000,62500,-98.7201,48.2689,-10.6375361166038,-8.01793233954873,-2.28920280777775,16.9104429484906,24.2327023639692,25.2831783237758,27.829507851507,23.5436957039648,18.6294214629203,9.88055437339735,4.73853888149738,-6.50993754993846,-22.0144961883293,-18.5070331797794,-14.2800210851225,-0.0832757324309953,6.57089468857369,10.0648332455347,12.9299341643806,9.95737889273964,6.11403934687822,-0.413111847988916,-5.14055465019817,-17.3048933915615,17.3092317508053,9.06628987912539,7.24983347251048,0.0334301230147283,27.580854244167,63.9439919887789,83.4209628100324,136.670056699138,83.8338617195801,45.3537381682189,18.0741328705605,7.16732394718445
1979,"ND","RAMSEY",1330,112200,111200,-98.7201,48.2689,-16.3751679018413,-15.045206944238,-2.5379269727269,2.81804699082434,14.1974897646328,23.9805489208422,27.5192946320676,24.4755805166879,22.5173906565308,11.9150007733683,0.412800322347182,-1.79152301817674,-26.9498713386437,-25.2444560835405,-14.4379344041928,-4.80253634336668,2.55725806238816,10.4815697042349,14.4710310114468,10.2757163484822,6.0528840600549,-0.833133928106511,-9.46390752984976,-13.093049738881,5.7087263591665,14.8053831275426,30.9815349287356,41.0312794231259,27.1681301793149,91.6201881188045,65.3268528560265,38.2529289445589,12.2467774534298,4.43582108647478,5.28751525264948,2.76590648631442
1978,"ND","RAMSEY",1220,34500,33600,-98.7201,48.2689,-16.5550068711309,-11.7964242669877,-0.934368190643873,9.74361479551227,22.5803018634816,25.5660828663599,26.9280325170084,27.8777651178609,23.26003442893,13.8871733399041,-1.07441396686967,-10.2277614543053,-26.5715012088538,-23.4165980985882,-12.1824796889472,-0.764485757466659,6.86897037606265,9.9873216752206,12.5457042720325,10.346193284155,8.68489212339167,0.143821632916767,-13.7751388498454,-21.0152203678247,6.99999137516675,5.38672409338294,5.36805403902074,47.5087332798624,63.1326452676596,56.0916876648444,89.0131079459232,49.7926167300824,37.4202812579865,11.253055879254,18.8825608368748,9.61432816639241
1977,"ND","RAMSEY",1320,17900,17700,-98.7201,48.2689,-15.3195900506403,-3.0122242185395,5.38578486969179,17.3658936107589,26.0440470285173,24.8072086944736,27.8755169354773,23.2388296630994,17.5524488341207,14.7331654467326,0.618738196811324,-13.1758315159685,-25.9819945418878,-15.0560244865701,-6.35069393588859,-0.378374980445143,10.0462882262632,10.7542724344068,13.1334227711958,8.00377680635502,7.50391341863956,0.38719149887717,-9.63651182000187,-21.2567173336808,14.9974597791923,10.6735554215977,12.1951022340568,3.25473113586466,88.4891565000793,61.9350073469263,86.4529150702205,64.3441532675442,70.5557740334814,16.9059805473354,22.0472628816022,37.0115365460804
1976,"ND","RAMSEY",900,1800,1700,-98.7201,48.2689,-8.99082401722771,-2.74491880538181,-1.11327117789163,13.7373050886512,21.0898305058053,25.2705519482656,28.1162536196918,28.5135519421964,23.8726378310138,10.9045793390674,1.72165998869713,-8.85288867432335,-20.5373660993253,-14.4241667162556,-13.0263092695732,0.357339103371093,4.2677528940242,12.2473527617758,11.9195753399886,11.7756458322755,5.16048022385632,-4.26991642244483,-11.8426752857715,-20.8404538783659,18.7701725256186,13.567849768177,19.6647033579474,39.922472600473,17.6870026523105,117.243861449382,18.1216666265654,56.3482225064736,22.0189310391931,1.37690757090134,0.702507879863024,11.6978651203563
2009,"ND","TOWNER",1000,5000,4900,-99.2459,48.6856,-11.9789350345757,-8.48842365023751,-3.62739186657789,7.89458291327113,16.6517801730524,22.4583502157092,23.9210983603236,24.3801831078716,25.1031990358892,6.3832526130705,8.31546637730845,-11.0717196536332,-23.9342975533591,-18.945656977031,-14.346817123423,-2.60358600191016,2.05077214691342,8.84110217673716,10.2095444167671,10.3184204904079,9.73816868825064,-0.904230462942743,-6.28131694936646,-20.9365021692969,4.08288797232383,10.2958649051382,26.6336058593449,29.4361250197184,71.0110699112503,59.1325844502283,37.1468370628817,39.1919383762362,29.8835677639095,63.1422681258382,0.360770884033175,15.2907543158435
2008,"ND","TOWNER",1381,14000,13700,-99.2459,48.6856,-9.72971341466227,-9.70612654353952,-0.581915369456119,10.5664199146204,16.7296649828055,22.112191518248,25.7874391878053,26.3503718967729,20.0474862341069,12.9141399095787,0.908206495250839,-12.8597825701626,-21.4952208504532,-21.8097258106399,-12.3545618719214,-4.51227909296552,0.563050922156279,8.7687781823736,11.5971279933779,11.0901643075089,5.42435830419414,-1.0560828446159,-8.62947710525838,-22.7849187850901,0.574039446921551,6.8527145524985,6.52510690715193,31.5209322666473,31.1377277596458,113.378030096748,48.621096749957,79.6980650409157,75.3165784790094,70.7677145631717,28.9842278584761,16.4999189158588
2007,"ND","TOWNER",1490,13200,13100,-99.2459,48.6856,-7.37533152742747,-11.4407006362321,2.5011697638027,11.4498095078895,18.6920064040347,24.1757405556579,28.5784126668224,24.8907995002098,21.6079276917364,13.2906388811134,1.26892717787659,-8.76472719828373,-18.9790263607668,-22.4166912804083,-8.91698932665299,-3.48910847755656,4.55598907333702,10.7819683443309,13.8749208773772,9.96775713361134,4.77543093341827,0.297564385734592,-9.32976278158972,-19.2320980075784,4.52580598449139,12.4421850130736,51.9618781938914,5.84093505308074,140.506250611374,105.660890886375,82.2401456356328,35.2458744905916,15.4877860064122,9.87894464939375,5.03984172780668,18.7368683191918
2006,"ND","TOWNER",1698,10000,9900,-99.2459,48.6856,-1.23209042583384,-7.27168743144163,-0.962984548761195,15.0675806568527,18.7965718945659,24.441882471794,29.5942376977899,27.5785676956091,20.6450120967761,9.49006483646527,1.42827085552296,-3.51823321762329,-10.378319153083,-19.9855925952352,-9.82800690579704,1.22975604507643,5.00790518130709,10.8610306578306,13.1726548333054,11.3300848420819,4.51924551516102,-2.51946834678573,-10.1312614991376,-13.9139191751164,12.6959130669025,17.1043990952216,21.3900094084263,34.0787373875607,50.0917647066774,39.4119057171624,26.7851672232779,50.6788355600753,28.8187065674392,16.0273064474448,14.4505622193041,23.2323211845883
2005,"ND","TOWNER",1215,10600,10100,-99.2459,48.6856,-11.321565804406,-4.97144209880767,0.306395887359144,14.2335310501794,16.1361153491944,22.8430163457955,25.8277487296841,24.7232592348763,21.8039036875173,12.1532933387698,1.82969068301086,-5.21190642077203,-23.9305636980918,-16.0309934622301,-11.1720187684489,0.119327174669538,3.53242884719631,11.5826776942788,13.3521790002861,10.5831167289153,6.20791878043792,0.187018693991318,-6.64176803213657,-13.2469178988968,26.3481864979503,1.73048518088742,20.0503142582941,14.1680951781672,72.4306590488181,195.214351153839,114.211406446417,61.5194708055913,17.4103142933599,50.1927955304752,34.2543398479024,14.1064966418138
